,seller_city,customer_city,frequency,freight_value,delay,phy_dist,efficiency
159,artur nogueira,sao paulo,6,8.433333333333335,7.216508487654321,121.96248142450663,0.05831855323122761
160,aruja,atibaia,1,13.72,2.9650925925925926,38.799974637041316,0.07641996213476636
161,aruja,braganca paulista,3,8.72,18.984189814814815,58.97006194177677,0.3219292839400199
162,aruja,conchal,1,34.33,8.781412037037038,146.0039961151291,0.06014501157976934
163,aruja,holambra,1,8.72,12.028564814814814,112.96315720237989,0.10648219395342289
164,aruja,itapeva,1,15.01,7.383472222222222,268.8919064045375,0.02745888606670843
165,aruja,santo andre,1,8.67,3.522384259259259,33.831330467466685,0.10411604304614916
166,aruja,sao paulo,5,20.449999999999996,5.534849537037037,39.81009315315032,0.13242919551589663
167,aruja,serra azul,1,36.02,24.251041666666666,264.51976501059266,0.09167950707084416
168,assis,aruja,2,25.34,3.603599537037037,428.58550216303445,0.008408122810617666
169,assis,assis,2,9.94,4.846076388888889,2.268492719931008,2.095150147098376
170,assis,barretos,2,11.85,7.2528125,304.51481007984427,0.023817601837159582
171,assis,barueri,1,13.04,10.471851851851852,374.15893324107157,0.027987710359182606
172,assis,bento de abreu,1,12.69,4.856921296296297,160.0879678024956,0.030339077714375124
173,assis,braganca paulista,1,13.48,6.01712962962963,399.01094072603456,0.015080111885355693
174,assis,campinas,5,14.754,10.047828703703704,341.39698775824183,0.02952376445671993
175,assis,caraguatatuba,3,12.69,3.5501620370370373,525.7355627784293,0.0067527523119702846
176,assis,carapicuiba,1,11.85,8.133472222222222,381.6350560312892,0.021312172699238043
177,assis,catanduva,1,12.69,11.684467592592593,227.38671126988277,0.05138588586526689
178,assis,colombia,1,19.8,10.054502314814815,331.3184518577429,0.0303469434268994
179,assis,conchal,1,12.69,8.449259259259259,337.9139780659091,0.025004172090244983
180,assis,conchas,1,12.59,5.82574074074074,249.08382405267972,0.023388675530806976
181,assis,cotia,2,13.46,3.948744212962963,375.9933038793374,0.010506861880167806
182,assis,diadema,1,12.86,5.369560185185185,403.7342227296443,0.013299739984590917
183,assis,engenheiro balduino,3,12.97,7.626643518518518,232.11251537508306,0.03285752819572963
184,assis,fernandopolis,1,13.32,6.735243055555555,265.3600088679247,0.025381530111825663
185,assis,ferraz de vasconcelos,2,15.899999999999999,7.5076273148148145,425.2568308572846,0.017656197585084576
186,assis,franca,1,12.69,14.630497685185185,391.1363117605105,0.037405112349025056
187,assis,franco da rocha,1,12.79,7.963252314814815,383.92153338503624,0.020741874634128535
188,assis,guarulhos,2,12.754999999999999,4.4314988425925925,409.89554986435706,0.010810195887576993
189,assis,itanhaem,1,18.43,23.88962962962963,407.01252810924376,0.0586950719689335
190,assis,itapevi,3,15.81,4.331655092592593,365.5274912923174,0.011850422186517589
191,assis,itarare,1,12.69,6.822372685185186,196.6822251352708,0.03468728646166683
192,assis,itu,2,2.73,5.013738425925926,325.8354807577934,0.015387331098091307
193,assis,itupeva,1,16.32,10.17693287037037,349.81514011157213,0.029092316779440932
194,assis,jacarei,1,11.83,13.224768518518518,460.07107560425595,0.028745055318135676
195,assis,jandira,15,13.37,9.384895833333333,375.7053355655924,0.024979405254400157
196,assis,jundiai,1,11.06,9.71079861111111,363.4413717278272,0.02671902366245553
197,assis,limeira,1,18.52,6.142615740740741,308.99751852719146,0.01987917498502564
198,assis,luiziania,1,17.45,2.4929166666666664,111.78326826272617,0.02230133995373548
199,assis,marinopolis,1,16.32,5.970046296296296,249.61096703335735,0.023917403819434243
200,assis,mogi das cruzes,1,12.05,6.011076388888889,445.86297810356257,0.01348189171134247
201,assis,olimpia,1,13.04,15.170474537037038,266.0086149599042,0.05703001212695198
202,assis,osasco,2,11.95,5.261018518518519,385.461821417563,0.0136604614360263
203,assis,parapua,3,11.85,5.281770833333334,105.87729069120775,0.049885776249580044
204,assis,piedade,1,17.06,5.028229166666667,329.93238603779685,0.015240180653531344
205,assis,pirassununga,1,13.89,4.690335648148148,316.9616308253733,0.014797802610790577
206,assis,presidente epitacio,1,14.44,2.4952314814814813,199.74956165766955,0.012491799535249067
207,assis,presidente venceslau,1,12.69,3.479791666666667,170.03682919254334,0.020464929175586313
208,assis,ribeirao pires,3,11.85,6.040069444444445,424.2692327113843,0.014236406929260636
209,assis,salto de pirapora,1,12.02,20.88349537037037,311.45972688989673,0.06705038747353952
210,assis,santa barbara d oeste,1,10.96,15.643969907407408,311.888110101372,0.050158917255046044
211,assis,santos,5,41.3275,10.046724537037036,445.08124216227355,0.022568023857706627
212,assis,sao bernardo do campo,1,16.68,7.958993055555555,410.9843178476577,0.019365685526000456
213,assis,sao caetano do sul,3,16.68,6.018414351851852,410.45070194311455,0.014662940819348286
214,assis,sao carlos,1,12.69,5.131030092592592,271.07098744459415,0.018928732067430693
215,assis,sao jose dos campos,3,12.533333333333333,5.747932098765432,471.3999583062484,0.012198142511467567
216,assis,sao paulo,72,14.877142857142859,7.7233228615520275,399.9078485104385,0.01931093336639308
217,assis,sorocaba,1,13.37,8.128391203703703,322.64061877299434,0.025193328833226458
218,assis,sumare,1,11.85,10.302118055555555,333.34741306868005,0.030905048761944328
219,assis,taubate,1,11.91,34.468460648148145,498.38757368597004,0.06915995194909583
220,assis,tres fronteiras,1,11.85,10.956157407407407,274.60519256947936,0.03989785227617402
221,assis,votorantim,1,12.83,6.834976851851851,320.52204434710694,0.021324514093170967
222,atibaia,aguas de lindoia,1,13.14,3.3449189814814817,71.2222398733383,0.04696452944234959
223,atibaia,americana,2,11.905000000000001,6.224728009259259,86.13167467922132,0.07224925264791651
224,atibaia,aracatuba,1,13.25,3.5842708333333335,453.7832467019169,0.00789864072634613
225,atibaia,araraquara,1,12.79,5.581793981481481,226.4512823642812,0.02464898376023466
226,atibaia,araras,1,7.39,3.869085648148148,117.4684375245304,0.03293723599022235
227,atibaia,bady bassitt,1,12.86,3.925636574074074,385.9265491800878,0.010171978534294163
228,atibaia,balsamo,1,12.79,8.731527777777778,409.2833700496837,0.021333697913789758
229,atibaia,barueri,5,8.334,5.429768518518519,52.18057097866314,0.10479137756853776
230,atibaia,batatais,1,12.86,5.596875,269.001211595326,0.02080613305348119
231,atibaia,bauru,1,18.44,12.353078703703703,267.229004768641,0.04622656404531624
232,atibaia,bebedouro,1,12.79,2.8360069444444442,314.3109302425661,0.009022934526189675
233,atibaia,birigui,2,12.344999999999999,5.349971064814815,439.80454025764215,0.012164126528606876
234,atibaia,braganca paulista,1,7.47,1.8946759259259258,22.265537660722217,0.0850945508164508
235,atibaia,brotas,1,8.95,10.043206018518518,185.77083912560852,0.05406233866300097
236,atibaia,cajamar,2,8.135,3.548373842592593,38.91857827917332,0.09117429257408025
237,atibaia,cajati,1,24.25,9.20888888888889,237.63023391908214,0.03875301865849571
238,atibaia,campinas,9,9.112222222222224,3.8994174382716045,59.027774602256414,0.06639194054822914
239,atibaia,capivari,1,13.73,2.3958101851851854,98.35595084033113,0.02435856869580256
240,atibaia,caraguatatuba,1,12.88,9.873900462962963,130.41485626684815,0.07571146988621831
241,atibaia,carapicuiba,2,8.07,3.237366898148148,57.00461618012925,0.056302099353415784
242,atibaia,cerquilho,1,12.87,5.656504629629629,122.19931141119811,0.046289169425804785
243,atibaia,cotia,1,7.87,1.8138310185185185,61.955635586018765,0.029276287804362984
244,atibaia,descalvado,1,18.44,8.133229166666666,167.2569809664242,0.04862714321203347
245,atibaia,diadema,4,10.9325,3.2714409722222224,64.26101053366583,0.050301646596975676
246,atibaia,duartina,2,16.34,3.950127314814815,302.0962395741015,0.013091094731820446
247,atibaia,embu das artes,4,9.6225,6.355300925925926,66.01681805304585,0.09664025463868399
248,atibaia,embu-guacu,3,10.83,7.205389660493828,84.7443168079125,0.08477655487531117
249,atibaia,espirito santo do pinhal,1,12.89,10.38351851851852,105.24004257555131,0.09866509233939394
250,atibaia,ferraz de vasconcelos,6,7.790000000000001,2.5319560185185184,49.40226855836966,0.05089875997488915
251,atibaia,franca,1,12.86,7.891944444444444,297.51967993313104,0.026525789642615226
252,atibaia,franco da rocha,2,8.07,3.8785243055555556,29.340022314622512,0.1326448984872036
253,atibaia,guaira,1,13.14,8.641956018518519,359.9228735657986,0.024010577413159755
254,atibaia,guariba,1,12.79,6.113379629629629,260.18611684303346,0.023496179211274917
255,atibaia,guaruja,2,11.15,3.4278877314814817,102.43050886491807,0.033030519461206734
256,atibaia,guarulhos,12,9.850833333333332,5.1084452160493825,37.088613824065405,0.1368534302025675
257,atibaia,hortolandia,5,8.764,14.277729050925933,72.34728507157982,0.19700118835255873
258,atibaia,indaiatuba,4,7.915000000000001,4.5346875,68.28792020955561,0.06646161208691528
259,atibaia,itapecerica da serra,2,8.07,11.347378472222221,70.15580013458015,0.16372659694199387
260,atibaia,itapevi,2,7.905,5.199184027777777,62.45886679221941,0.0826521468167666
261,atibaia,itapira,1,12.69,5.172581018518518,81.99133747304988,0.0630869208618376
262,atibaia,itaquaquecetuba,4,10.3675,4.291655092592593,45.5620663055401,0.09659672885802047
263,atibaia,itatiba,2,7.975,2.001527777777778,30.84815562664377,0.06488322355483206
264,atibaia,jaboticabal,1,12.79,8.520891203703703,276.07654967708044,0.030864233900598833
265,atibaia,jacarei,4,8.925,2.5130266203703706,64.29831230979424,0.038874959905994544
266,atibaia,jandira,2,11.5,8.387731481481481,57.371700623502115,0.14664921093864153
267,atibaia,jarinu,1,11.85,3.1891435185185184,17.001309835977928,0.18758222450423784
268,atibaia,jumirim,1,19.43,13.663090277777778,120.97480196043605,0.1129416213654658
269,atibaia,jundiai,4,9.5075,6.972054398148148,36.50336795969355,0.1997996955738578
270,atibaia,leme,1,17.09,13.023194444444444,128.46429239809947,0.10137598706484692
271,atibaia,limeira,2,10.445,1.8551967592592593,106.22013022656255,0.017588885902690237
272,atibaia,mairipora,1,7.87,9.818414351851851,24.3296457264439,0.4035576375524537
273,atibaia,marilia,3,14.796666666666667,8.494965277777778,360.72144344984764,0.02366444410056369
274,atibaia,maua,3,7.736666666666667,2.2419753086419756,61.73878428727554,0.03643912528437076
275,atibaia,miracatu,2,21.36,10.928877314814814,157.34653023865948,0.06945737728209292
276,atibaia,mogi das cruzes,4,8.0025,4.672887731481481,59.351748770529014,0.07986694836095005
277,atibaia,mogi-guacu,1,7.39,3.347627314814815,90.31150375867365,0.03706756255283042
278,atibaia,monte mor,1,10.96,13.833564814814816,78.30451135615702,0.1766637014295996
279,atibaia,ocaucu,1,19.44,7.383784722222222,346.86444623377565,0.021287234256478927
280,atibaia,olimpia,1,11.86,6.510439814814815,359.064370413488,0.01813167874973945
281,atibaia,osasco,5,12.324,2.341530092592593,50.46824434254928,0.046258596981775285
282,atibaia,palestina,1,19.7,10.513125,418.4918736675696,0.025121455544322314
283,atibaia,piedade,1,14.95,3.4442245370370372,110.42543657064553,0.031190499616757846
284,atibaia,pindamonhangaba,1,12.86,6.988541666666666,113.95267055231994,0.06132845884869337
285,atibaia,piracicaba,2,10.81,4.2168981481481485,115.21613046304313,0.037301659415858654
286,atibaia,piraju,1,13.08,4.275787037037037,289.4631574432969,0.014771437839631191
287,atibaia,poa,1,8.27,2.6370949074074073,50.9583816217707,0.05174997367421838
288,atibaia,porangaba,1,12.98,5.9559953703703705,160.88078409844923,0.03702117318576509
289,atibaia,praia grande,3,10.545,7.527216435185185,103.19171085249135,0.07264378592043161
290,atibaia,presidente prudente,4,13.0075,9.54706597222222,509.63530742591377,0.018755041950981145
291,atibaia,registro,1,11.85,6.911493055555556,202.4751631605843,0.034135016599907655
292,atibaia,ribeirao preto,2,13.295,7.9080208333333335,254.5626401460318,0.031043281094283413
293,atibaia,salto,3,8.770000000000001,5.69039737654321,75.59871372178408,0.07548834855894983
294,atibaia,santana de parnaiba,4,10.995000000000001,4.1452430555555555,48.869000696308596,0.08296589165957101
295,atibaia,santo andre,8,11.431666666666667,3.547160493827161,63.61356119195917,0.05565533737033459
296,atibaia,santo antonio de posse,1,7.87,3.2561805555555554,67.99359886985124,0.04788951621443537
297,atibaia,santos,2,9.815,4.923715277777777,97.879196667539,0.050453728094871184
298,atibaia,sao bernardo do campo,9,8.284444444444444,4.819396862139918,65.98075252047806,0.07480170593345206
299,atibaia,sao jose do rio preto,2,13.085,9.08320023148148,388.4900334596742,0.023392366444124315
300,atibaia,sao jose dos campos,7,13.285714285714286,7.51633597883598,74.51235599197396,0.10061728115210715
301,atibaia,sao lourenco da serra,1,7.47,1.522175925925926,91.76024655811993,0.01658862070473837
302,atibaia,sao paulo,144,10.281428571428576,4.349908325984714,53.91265241352674,0.08183906134877075
303,atibaia,sao roque,1,7.39,7.371192129629629,75.43857211984697,0.09771118305260657
304,atibaia,sao vicente,1,7.39,4.938206018518518,94.23693155134681,0.0524020247393968
305,atibaia,sertaozinho,3,13.959999999999999,5.314332561728395,264.36777538341886,0.020141584980448008
306,atibaia,socorro,1,13.13,6.178715277777778,57.828401817747036,0.10684568626417726
307,atibaia,sorocaba,3,10.226666666666667,4.790416666666666,102.02685227170805,0.0474245126588636
308,atibaia,suzano,1,8.27,3.6350694444444445,49.016353719392974,0.074160339735884
309,atibaia,taboao da serra,1,7.46,1.7148611111111112,58.26256116721958,0.029433328654902113
310,atibaia,tatui,1,12.79,11.792476851851852,135.31052106242817,0.08715121898326858
311,atibaia,taubate,1,17.0,5.829293981481482,100.72934386302873,0.05787086223263925
312,atibaia,tiete,1,12.79,5.102581018518518,118.53707800156833,0.043046286483044635
313,atibaia,tupa,1,14.9,5.507037037037037,426.31920320690693,0.012917637759714728
314,atibaia,tupi paulista,1,12.85,5.857314814814814,551.2646158008033,0.01062523268667642
315,atibaia,ubatuba,1,13.4,18.902418981481482,153.75710056045352,0.1229368849476289
316,atibaia,valinhos,2,9.684999999999999,6.887274305555556,48.9840112122781,0.13971365168794536
317,atibaia,vargem grande paulista,1,7.47,3.644270833333333,73.43063118629077,0.04962875539075722
318,atibaia,vinhedo,1,7.87,5.850914351851852,44.77594306335564,0.13067093513972697
319,auriflama,dracena,3,13.93,6.6787731481481485,135.1224492414485,0.04942756133892998
320,auriflama,sao caetano do sul,1,12.79,11.171840277777777,525.5350022653381,0.021258032727831916
321,auriflama,sao paulo,7,11.47,5.011079282407408,517.0175408779793,0.009715543980492899
322,auriflama/sp,indaiatuba,1,17.76,6.5897800925925925,438.07029026118227,0.015042745968149755
323,auriflama/sp,sao bernardo do campo,1,17.76,4.431747685185186,530.4763554169995,0.008354279394227582
324,auriflama/sp,sao vicente,1,17.76,7.307986111111111,562.922407088194,0.012982226358536403
325,avare,sao paulo,1,12.79,2.080300925925926,236.44189888879654,0.008798359917183434
326,bady bassitt,campinas,1,29.56,15.673472222222221,330.54127391661615,0.047417594893689685
327,bady bassitt,embu,1,12.66,22.790370370370372,409.79731910735666,0.05561376150535496
328,bady bassitt,piracicaba,1,42.31,31.38482638888889,275.1845492926395,0.1140501037197162
329,bady bassitt,sao paulo,1,21.77,13.379409722222222,413.69849036776054,0.03234096820205578
330,bady bassitt,sumare,1,12.13,12.52375,310.91162886503616,0.040280738439141636
331,bariri,limeira,1,18.25,11.438252314814815,149.06573864423032,0.07673293956644235
332,bariri,mogi-guacu,1,17.17,15.442777777777778,186.8153038431813,0.08266334427687431
333,bariri,ouroeste,1,17.17,17.592743055555555,286.1617506183786,0.0614783178308725
334,bariri,paulinia,4,15.243333333333332,10.816099537037035,177.80089329235614,0.060851529950827134
335,bariri,sao paulo,5,16.619999999999997,8.457752314814815,268.2341933886324,0.031509672758076805
336,bariri,taboao da serra,1,23.47,3.741157407407407,265.62638141824186,0.014084284051277159
337,barretos,amparo,2,27.45,11.713333333333333,303.7136620153834,0.03856702808693552
338,barretos,carapicuiba,1,13.37,6.052615740740741,379.15047713462764,0.015963624222452438
339,barretos,jau,1,12.69,9.186180555555556,195.03551764683087,0.0471000393486782
340,barretos,jundiai,1,16.0,9.184930555555555,341.82209122404396,0.026870500155987232
341,barretos,mongagua,1,13.37,9.274074074074074,442.4446001615612,0.020960983749575862
342,barretos,pirassununga,1,13.37,17.065231481481483,199.8050215806314,0.08540942237827992
343,barretos,santos,1,35.7,40.07540509259259,440.31729791233585,0.09101483244605876
344,barretos,sao bernardo do campo,1,11.3,6.827037037037037,402.8090036905932,0.016948571095697355
345,barretos,sao paulo,12,13.556666666666665,9.193252314814815,391.16253382467283,0.023552502941875487
346,barueri,americana,1,8.72,4.016712962962963,101.71291860340786,0.03949068631709074
347,barueri,amparo,1,15.78,4.060266203703704,88.35802517695647,0.04595243268024748
348,barueri,araraquara,2,19.16,17.572534722222223,228.81015206068514,0.07527054343208589
349,barueri,araras,1,18.23,12.816909722222222,133.66571654971838,0.09588778673441545
350,barueri,atibaia,2,10.34,7.043784722222222,56.81851612978055,0.12763284161784866
351,barueri,barretos,1,12.82,7.3112615740740745,366.37997771777214,0.019955407005636226
352,barueri,barueri,1,10.01,1.857488425925926,12.264530846457507,0.15145205708887297
353,barueri,batatais,2,42.599999999999994,6.940179398148148,295.99893451492096,0.023446636419558808
354,barueri,botucatu,2,14.845,8.29765625,167.8457275057413,0.04947037634004338
355,barueri,caieiras,3,12.343333333333334,4.46449074074074,23.245646478141378,0.1966429885921782
356,barueri,cajamar,1,13.01,4.234525462962963,13.969710958619524,0.3031219096448231
357,barueri,campinas,7,14.865000000000002,5.857762345679013,70.42160940459456,0.08423870750147412
358,barueri,capao bonito,1,13.39,8.287604166666666,161.30021786430376,0.05137999363174288
359,barueri,cosmopolis,1,9.88,7.368333333333333,97.32925732021202,0.07570522509065912
360,barueri,cotia,1,7.78,1.609212962962963,10.519525905398037,0.1529739056146251
361,barueri,cubatao,1,8.51,6.420578703703704,73.70857543948861,0.08710762167659457
362,barueri,diadema,2,11.3,3.9699305555555555,37.30776571761312,0.10906010057902299
363,barueri,fernandopolis,1,15.64,10.83505787037037,492.6592002465337,0.021993008280264233
364,barueri,franca,1,16.16,4.034699074074074,332.9955638411555,0.012116374847560112
365,barueri,franco da rocha,1,10.96,4.830185185185186,26.25639364896697,0.18396224743435868
366,barueri,guariba,1,14.02,10.514976851851852,270.3917111864542,0.03888794077937187
367,barueri,guarulhos,7,14.024285714285714,3.792428902116402,46.80922622495165,0.0820192228588632
368,barueri,holambra,1,10.4,7.158611111111111,95.79867521590812,0.07472557522301068
369,barueri,hortolandia,1,13.36,5.244560185185185,71.2693803537427,0.07358784598875452
370,barueri,indaiatuba,1,13.64,3.94375,50.690137221798246,0.07780113087372097
371,barueri,itabera,1,12.76,5.4553125,226.69139091479255,0.02406493020306409
372,barueri,itanhaem,2,14.995000000000001,6.414293981481482,78.5776295500179,0.08163002648735437
373,barueri,itaquaquecetuba,1,12.24,3.7734722222222223,59.78243440698599,0.06312008300855118
374,barueri,itatiba,1,10.22,2.9511574074074076,54.31426052436374,0.054334853847151386
375,barueri,jacarei,3,7.39,16.184814814814814,95.22537311658421,0.1699632596345911
376,barueri,jau,1,10.99,7.704988425925926,222.0754027002037,0.03469537072652512
377,barueri,jundiai,1,16.66,8.952291666666667,36.56209328479366,0.2448517265391357
378,barueri,mogi das cruzes,3,13.353333333333333,4.067318672839506,76.88052554645022,0.05238378909358815
379,barueri,mogi-guacu,1,13.81,6.267048611111111,127.89702587909487,0.04900073764839185
380,barueri,monte azul paulista,1,12.69,8.76636574074074,335.79059639025456,0.02610664454269739
381,barueri,nazare paulista,1,13.81,7.82380787037037,66.5398056575737,0.1175808644622912
382,barueri,oriente,1,16.79,5.894293981481481,354.5256749956825,0.016625859273953186
383,barueri,osasco,2,7.585,6.093819444444444,8.484761517777066,0.7608272887236546
384,barueri,ourinhos,2,13.825,8.389976851851852,303.1838930387676,0.027629405302867477
385,barueri,palmital,1,13.35,7.437615740740741,342.9115324514566,0.02168960515142088
386,barueri,pindamonhangaba,1,16.88,8.201273148148148,163.89425457237868,0.050040028367964035
387,barueri,piracicaba,4,13.2725,6.096429398148148,115.86105606529549,0.05281355863332967
388,barueri,rancharia,2,15.280000000000001,6.501469907407408,432.3539541655099,0.015051960071714603
389,barueri,ribeirao pires,1,9.8,2.243935185185185,60.27231795343122,0.03722994670486936
390,barueri,ribeirao preto,1,16.86,3.270115740740741,266.1592974639629,0.012286310385920311
391,barueri,salesopolis,1,14.02,2.7010069444444444,112.6570205583695,0.023975487111742026
392,barueri,santana de parnaiba,2,11.635,3.839074074074074,9.812612950215179,0.39411154600084053
393,barueri,santo andre,1,10.49,2.8184953703703703,49.25303397933516,0.057224807136813376
394,barueri,santos,5,9.858,5.652465277777777,78.66430978826898,0.0722236319772795
395,barueri,sao bernardo do campo,3,12.996666666666664,6.834293981481481,41.88480944703776,0.15973541707444353
396,barueri,sao caetano do sul,1,10.96,4.842789351851851,33.555651996891825,0.1443211221853304
397,barueri,sao jose dos campos,2,9.66,7.594027777777779,107.51210534437048,0.07167433669682587
398,barueri,sao luis do paraitinga,1,17.02,5.996493055555556,166.24887050576172,0.03606937621478598
399,barueri,sao paulo,74,11.210147058823525,5.477509701797386,30.3422038693584,0.2029645639390831
400,barueri,sao roque,2,9.09,0.9739756944444444,23.052267105663727,0.04328575863981206
401,barueri,sertaozinho,1,17.48,7.249351851851852,289.61502277593496,0.025030993842679296
402,barueri,sorocaba,5,11.274,5.749738425925926,56.40956745339563,0.09902917622177695
403,barueri,suzano,2,10.73,1.9377662037037036,65.51402077906806,0.02957788547642959
404,barueri,taboao da serra,2,11.335,4.223998842592593,22.888239034679295,0.18453127960031349
405,barueri,taubate,1,18.0,3.7867824074074075,148.80899518261995,0.025447268175960925
406,barueri,tiete,2,14.865,5.670815972222222,88.70890068005646,0.06392612160390729
407,barueri,vinhedo,3,8.29,6.265706018518519,54.91899520078431,0.11408996096179555
408,batatais,cajamar,1,12.79,15.970543981481482,285.4272853600205,0.05595310890245554
409,batatais,carapicuiba,1,16.44,4.958125,300.262759666448,0.016512620497819368
410,batatais,catanduva,1,17.72,11.098171296296297,149.13478540199273,0.07441705344853773
411,batatais,coroados,1,16.44,9.562303240740741,285.3131723716605,0.03351511309924554
412,batatais,fernandopolis,1,16.44,4.741898148148148,287.21244972520367,0.01651007173499984
413,batatais,guapiara,1,18.75,3.3411921296296296,376.7891068089876,0.008867539080219321
414,batatais,itapeva,1,16.44,12.149467592592593,367.92314034497923,0.0330217544381709
415,batatais,itu,1,11.85,7.4985532407407405,266.32538720306644,0.028155608143444776
416,batatais,lorena,2,15.254999999999999,10.57037037037037,325.3305205280567,0.03255106862789538
417,batatais,louveira,1,11.85,34.85465277777778,251.807374525324,0.1384179190283106
418,batatais,matao,1,17.29,7.859409722222222,110.5653111513888,0.07108386563902416
419,batatais,piracicaba,1,11.85,6.898541666666667,206.35909290476806,0.033429792550262134
420,batatais,praia grande,1,16.41,6.317141203703704,364.3532358752198,0.01733795828251444
421,batatais,ribeirao preto,2,14.2,7.331197916666667,38.38441119495638,0.19362875353635156
422,batatais,sao carlos,1,16.44,6.00744212962963,128.0849759442596,0.04690200458985889
423,batatais,sao jose do rio preto,1,16.44,6.7031481481481485,191.74864785862437,0.03495799434836358
424,batatais,sao manuel,1,16.44,15.27287037037037,227.43998696374967,0.06715121019068922
425,batatais,sao paulo,13,12.2275,6.914341724537038,310.68379438375456,0.022247277426327983
426,bauru,aracatuba,1,12.19,10.810625,193.12462467901693,0.05597745506544189
427,bauru,araraquara,1,13.74,5.772719907407407,110.91245706870014,0.05204753424434313
428,bauru,barueri,1,14.56,5.650069444444444,258.2516165555001,0.02187815712367556
429,bauru,bauru,1,19.3,4.77337962962963,2.739207095864461,1.7426136332795998
430,bauru,birigui,1,13.35,2.7817476851851852,177.60527440479902,0.015662528573588467
431,bauru,braganca paulista,1,19.84,6.636875,269.9186148141132,0.02458843012576463
432,bauru,cacapava,1,25.77,6.163483796296297,351.9342165751848,0.017513170092626026
433,bauru,campinas,1,14.46,8.467986111111111,210.0521706508213,0.04031372817940457
434,bauru,carapicuiba,2,12.780000000000001,5.430868055555555,265.50342318787045,0.020437520664836128
435,bauru,cotia,1,13.92,6.193692129629629,261.51285956293066,0.0236840824576704
436,bauru,cubatao,1,11.85,34.630949074074074,316.6135263877903,0.10937924689818168
437,bauru,franca,1,13.85,11.04082175925926,269.4345207812608,0.04097775491887582
438,bauru,guararema,1,13.71,5.893101851851852,334.4003515224048,0.017622893711153935
439,bauru,guaruja,1,13.45,7.810092592592593,347.0548529058531,0.022503914085048874
440,bauru,guarulhos,11,12.592000000000002,5.543069444444444,290.2965115456929,0.01917382759612826
441,bauru,itapetininga,1,12.69,3.8895138888888887,176.54720118568994,0.022031014158066152
442,bauru,jaboticabal,1,12.84,9.897858796296296,141.85378699935794,0.06977507619406097
443,bauru,jacarei,1,15.46,7.000011574074074,338.29815333645126,0.020691840925044242
444,bauru,jundiai,1,12.79,8.936863425925926,248.1477052850602,0.0360142900199689
445,bauru,nova odessa,1,13.8,7.120405092592593,189.8597442743406,0.037503500912251624
446,bauru,osasco,1,14.14,6.892418981481481,269.4873056202254,0.025576043241141058
447,bauru,penapolis,1,13.63,6.613148148148148,144.64964164330806,0.04571838597744699
448,bauru,pirajui,1,13.47,5.133275462962963,56.86889532929008,0.09026508134613073
449,bauru,praia grande,3,12.79,9.677789351851851,327.64902538016077,0.029537061313162825
450,bauru,santana de parnaiba,1,14.94,9.106944444444444,263.13558684496604,0.034609322720799696
451,bauru,santo andre,2,15.73,6.369155092592592,302.90506865593665,0.021045910408985215
452,bauru,sao bernardo do campo,1,10.96,9.609074074074075,290.66835870123373,0.033058548639450826
453,bauru,sao jose dos campos,3,13.366666666666667,7.134417438271605,343.003994643354,0.020798960862385824
454,bauru,sao manuel,1,13.91,3.2171412037037035,66.07845831041257,0.048686686795729156
455,bauru,sao paulo,58,15.61315789473684,7.814600694444443,286.6054343091822,0.02747688269391057
456,bauru,sao vicente,1,12.79,7.638472222222222,323.49366361856534,0.023612432270787295
457,bauru,taubate,3,12.79,6.7443634259259255,366.4818927382887,0.01840299223389516
458,bauru,ubatuba,1,13.71,5.915729166666667,424.9000332841538,0.013922637569459773
459,bauru,valinhos,1,21.57,5.406956018518518,220.33941999842682,0.024539213267227095
460,bauru,varzea paulista,3,13.03,4.402083333333334,250.85936855165886,0.017548012493010894
461,bebedouro,aparecida,1,11.85,8.058310185185185,397.3726348378772,0.0202789761516237
462,bebedouro,artur nogueira,1,11.85,8.990370370370371,228.56842263780447,0.039333387642162404
463,bebedouro,bernardino de campos,1,12.79,3.8641435185185187,253.7930964713145,0.015225565912724785
464,bebedouro,campinas,4,12.163333333333332,7.59903549382716,264.58132180382967,0.028631786908346113
465,bebedouro,campo limpo paulista,1,13.01,4.101759259259259,310.43405900699554,0.013212980793344029
466,bebedouro,carapicuiba,3,11.85,7.05119212962963,334.6676866750819,0.021069234976591588
467,bebedouro,cubatao,2,11.865,7.958020833333333,394.33798702273134,0.020201498005366733
468,bebedouro,guaruja,2,11.93,19.341516203703705,411.7174886277864,0.04697764058594417
469,bebedouro,igaracu do tiete,1,11.85,4.998900462962963,177.1336134842738,0.028221072018082966
470,bebedouro,ilha solteira,1,11.88,7.508344907407407,301.55565906562094,0.024898703379244262
471,bebedouro,ilhabela,1,12.79,9.744976851851852,454.17555905344585,0.021456409658330153
472,bebedouro,itapolis,1,13.15,3.5319560185185184,81.54184592948826,0.04331464388938054
473,bebedouro,jacarei,1,12.02,45.24077488425929,373.77870448157057,0.12103625578939294
474,bebedouro,jundiai,2,11.879999999999999,7.4594502314814815,298.0555337754369,0.024978982254681814
475,bebedouro,lorena,1,11.85,8.059895833333334,402.584147102475,0.020020400433904177
476,bebedouro,ourinhos,1,11.86,6.503668981481481,268.1048002832887,0.02425793560805134
477,bebedouro,palestina,1,12.79,8.300532407407408,114.8190835548162,0.0722922718978559
478,bebedouro,paraibuna,3,12.79,8.101539351851851,400.3118022088907,0.020238072690208386
